ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
15952831,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,5,0.0,207,4922363691357,8,41.4,508.3213806152344,0.2257000058889389,0,0.0,0.0,,,,,0,,3,,
15952831,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,24,0.0,207,4922374617972,8,41.4,306.8394470214844,0.24220001697540283,0,0.0,0.0,,,,,0,,3,,
15952831,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,23,0.0,207,4922364086897,12,37.5,751.3451538085938,0.22990001738071442,0,0.0,0.0,,,,,0,,3,,
15952831,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,17,0.0,207,4922375423503,19,32.3,-487.1059265136719,0.2637999951839447,0,0.0,0.0,,,,,0,,3,,
15952832,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,1,0.0,15,339740361878175,9,40.8,432.8360595703125,0.023100001737475395,0,0.0,0.0,,,,,0,,1,,
15952832,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,6,0.0,15,339740365505547,19,32.9,-605.5379028320312,0.04880000278353691,0,0.0,0.0,,,,,0,,1,,
15952832,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,12,0.0,15,339740357981442,14,35.4,-544.2261962890625,0.05130000039935112,0,0.0,0.0,,,,,0,,1,,
15952832,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,13,0.0,15,339740366650855,13,36.0,525.001220703125,0.34549999237060547,0,0.0,0.0,,,,,0,,1,,
15952832,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,14,0.0,15,339740368347445,7,42.3,350.1358337402344,0.032600000500679016,0,0.0,0.0,,,,,0,,1,,
15952836,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,15,0.0,15,339740363900974,11,38.1,350.2182312011719,0.027400000020861626,0,0.0,0.0,,,,,0,,1,,
15952837,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,17,0.0,15,339740372353086,8,41.2,282.7859191894531,0.24449999630451202,0,0.0,0.0,,,,,0,,1,,
15952838,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,19,0.0,15,339740374514475,14,35.8,-87.04032135009766,0.38749998807907104,0,0.0,0.0,,,,,0,,1,,
15952838,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,24,0.0,15,339740366289938,10,39.6,-547.9472045898438,0.03110000118613243,0,0.0,0.0,,,,,0,,1,,
15952838,2462200000000,,,-1329687678241532877,0.41904640197753906,20.86573113047052,-3.290565346227298,13.00948753672923,17,30,0.0,15,339740362328359,19,32.3,650.66162109375,0.4594999849796295,0,0.0,0.0,,,,,0,,1,,
15953818,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,14,0.0,207,4923375011907,8,41.5,132.29373168945312,0.48899999260902405,0,0.0,0.0,,,,,0,,3,,
15953818,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,6,0.0,207,4923361768522,31,28.1,-51.66606140136719,0.9279999732971191,0,0.0,0.0,,,,,0,,3,,
15953818,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,18,0.0,207,4923363263069,27,29.3,-855.4968872070312,0.8709999918937683,0,0.0,0.0,,,,,0,,3,,
15953818,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,13,0.0,207,4923362893451,338,20.3,560.2774047851562,11.309500694274902,0,0.0,0.0,,,,,0,,3,,
15953818,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,15,0.0,207,4923372980400,9,40.0,-427.5317687988281,0.5045000314712524,0,0.0,0.0,,,,,0,,3,,
15953818,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,5,0.0,207,4923363689660,9,40.7,507.33819580078125,0.22609999775886536,0,0.0,0.0,,,,,0,,3,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,24,0.0,207,4923374616928,8,41.2,306.1727600097656,0.24220001697540283,0,0.0,0.0,,,,,0,,3,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,23,0.0,207,4923364084330,11,38.1,750.8997802734375,0.2289000153541565,0,0.0,0.0,,,,,0,,3,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,17,0.0,207,4923375425099,24,30.7,-488.3064270019531,0.6042999625205994,0,0.0,0.0,,,,,0,,3,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,1,0.0,15,339741361876749,10,39.6,432.42791748046875,0.023600000888109207,0,0.0,0.0,,,,,0,,1,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,6,0.0,15,339741365507549,19,32.9,-607.017822265625,0.46399998664855957,0,0.0,0.0,,,,,0,,1,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,12,0.0,15,339741357983146,16,34.4,-546.2750244140625,0.06720000505447388,0,0.0,0.0,,,,,0,,1,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,13,0.0,15,339741366649100,14,35.7,524.0307006835938,0.37549999356269836,0,0.0,0.0,,,,,0,,1,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,14,0.0,15,339741368346287,8,41.9,349.4935302734375,0.03319999948143959,0,0.0,0.0,,,,,0,,1,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,15,0.0,15,339741363899813,11,38.8,349.3215026855469,0.027400000020861626,0,0.0,0.0,,,,,0,,1,,
15953819,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,17,0.0,15,339741372352139,9,40.1,281.921875,0.03960000351071358,0,0.0,0.0,,,,,0,,1,,
15953820,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,19,0.0,15,339741374514781,14,35.1,-88.02985382080078,0.38749998807907104,0,0.0,0.0,,,,,0,,1,,
15953820,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,24,0.0,15,339741366291761,10,39.0,-547.9814453125,0.03110000118613243,0,0.0,0.0,,,,,0,,1,,
15953820,2463200000000,,,-1329687678241532886,0.5081520080566406,25.296889361925423,-4.0051145785444895,15.941415556614976,17,30,0.0,15,339741362326182,14,35.0,650.0238647460938,0.028800001367926598,0,0.0,0.0,,,,,0,,1,,
15954826,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,14,0.0,207,4924375011483,8,41.3,132.69259643554688,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
15954826,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,6,0.0,207,4924361768742,40,26.7,-52.71549987792969,1.0479999780654907,0,0.0,0.0,,,,,0,,3,,
15954826,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,18,0.0,207,4924363265894,21,31.8,-852.6407470703125,0.3156999945640564,0,0.0,0.0,,,,,0,,3,,
15954826,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,13,0.0,207,4924362891582,413,20.3,560.2774047851562,12.809500694274902,0,0.0,0.0,,,,,0,,3,,
15954826,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,15,0.0,207,4924372981812,8,41.4,-427.57855224609375,0.484499990940094,0,0.0,0.0,,,,,0,,3,,
15954826,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,5,0.0,207,4924363687984,7,42.6,507.02801513671875,0.22509999573230743,0,0.0,0.0,,,,,0,,3,,
15954827,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,24,0.0,207,4924374615915,9,40.6,306.56341552734375,0.24260000884532928,0,0.0,0.0,,,,,0,,3,,
15954827,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,23,0.0,207,4924364081833,9,40.0,751.0577392578125,0.22760000824928284,0,0.0,0.0,,,,,0,,3,,
15954827,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,17,0.0,207,4924375426783,31,28.9,-488.8527526855469,0.9489999413490295,0,0.0,0.0,,,,,0,,3,,
15954827,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,1,0.0,15,339742361875298,8,41.3,432.7212219238281,0.022700000554323196,0,0.0,0.0,,,,,0,,1,,
15954827,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,6,0.0,15,339742365509598,16,34.2,-606.5230102539062,0.39399999380111694,0,0.0,0.0,,,,,0,,1,,
15954828,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,12,0.0,15,339742357984998,17,33.6,-546.3046264648438,0.44200000166893005,0,0.0,0.0,,,,,0,,1,,
15954828,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,13,0.0,15,339742366647322,13,36.6,524.0563354492188,0.03420000150799751,0,0.0,0.0,,,,,0,,1,,
15954828,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,14,0.0,15,339742368345114,8,41.9,349.8960266113281,0.03319999948143959,0,0.0,0.0,,,,,0,,1,,
15954828,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,15,0.0,15,339742363898634,9,40.7,348.81781005859375,0.2510000169277191,0,0.0,0.0,,,,,0,,1,,
15954828,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,17,0.0,15,339742372351192,8,41.6,282.2171325683594,0.03920000046491623,0,0.0,0.0,,,,,0,,1,,
15954828,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,19,0.0,15,339742374515064,12,37.4,-88.19160461425781,0.32749998569488525,0,0.0,0.0,,,,,0,,1,,
15954828,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,24,0.0,15,339742366293588,10,39.8,-549.2066040039062,0.27549999952316284,0,0.0,0.0,,,,,0,,1,,
15954829,2464200000000,,,-1329687678241532897,0.7793159484863281,25.14640800654888,-6.207720267567012,15.594511773336952,17,30,0.0,15,339742362324035,14,35.1,650.68505859375,0.028800001367926598,0,0.0,0.0,,,,,0,,1,,
15955822,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,14,0.0,207,4925375011005,8,41.0,133.05726623535156,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
15955822,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,6,0.0,207,4925361768818,53,24.0,-50.738433837890625,1.1980000734329224,0,0.0,0.0,,,,,0,,3,,
15955822,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,18,0.0,207,4925363268812,14,35.9,-853.970458984375,0.23029999434947968,0,0.0,0.0,,,,,0,,3,,
15955822,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,13,0.0,207,4925362889616,204,17.3,558.226806640625,6.429500102996826,0,0.0,0.0,,,,,0,,3,,
15955823,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,15,0.0,207,4925372983232,8,41.4,-427.15447998046875,0.23920001089572906,0,0.0,0.0,,,,,0,,3,,
15955823,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,5,0.0,207,4925363686255,8,41.2,507.06475830078125,0.2257000058889389,0,0.0,0.0,,,,,0,,3,,
15955823,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,24,0.0,207,4925374614878,9,40.5,307.0207824707031,0.24260000884532928,0,0.0,0.0,,,,,0,,3,,
15955823,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,23,0.0,207,4925364079335,9,40.6,751.4712524414062,0.22760000824928284,0,0.0,0.0,,,,,0,,3,,
15955823,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,17,0.0,207,4925375428422,21,31.5,-488.404296875,0.7989999651908875,0,0.0,0.0,,,,,0,,3,,
15955823,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,1,0.0,15,339743361873860,8,41.7,433.18328857421875,0.022700000554323196,0,0.0,0.0,,,,,0,,1,,
15955824,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,6,0.0,15,339743365511626,19,32.8,-606.5193481445312,0.04880000278353691,0,0.0,0.0,,,,,0,,1,,
15955824,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,12,0.0,15,339743357986747,12,37.9,-546.01953125,0.049400001764297485,0,0.0,0.0,,,,,0,,1,,
15955824,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,13,0.0,15,339743366645574,11,38.4,524.2210083007812,0.2955000102519989,0,0.0,0.0,,,,,0,,1,,
15955824,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,14,0.0,15,339743368343928,8,41.3,350.25103759765625,0.03319999948143959,0,0.0,0.0,,,,,0,,1,,
15955825,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,15,0.0,15,339743363897467,8,41.1,348.8630065917969,0.025700001046061516,0,0.0,0.0,,,,,0,,1,,
15955825,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,17,0.0,15,339743372350251,8,41.6,282.5945739746094,0.03920000046491623,0,0.0,0.0,,,,,0,,1,,
15955825,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,19,0.0,15,339743374515371,13,36.7,-87.45458221435547,0.04620000347495079,0,0.0,0.0,,,,,0,,1,,
15955825,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,24,0.0,15,339743366295434,11,38.5,-548.8889770507812,0.03189999982714653,0,0.0,0.0,,,,,0,,1,,
15955825,2465200000000,,,-1329687678241532903,0.10359573364257812,24.831242626532912,-6.093374687490704,15.526726982129354,17,30,0.0,15,339743362321855,13,36.5,650.6644287109375,0.028200000524520874,0,0.0,0.0,,,,,0,,1,,
15956818,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,14,0.0,207,4926375010581,8,41.3,133.4049530029297,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
15956818,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,6,0.0,207,4926361769013,35,27.9,-50.738433837890625,0.9879999756813049,0,0.0,0.0,,,,,0,,3,,
15956818,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,18,0.0,207,4926363271690,14,35.5,-853.8699340820312,0.23029999434947968,0,0.0,0.0,,,,,0,,3,,
15956819,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,13,0.0,207,4926362887754,245,17.3,558.226806640625,7.929500579833984,0,0.0,0.0,,,,,0,,3,,
15956819,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,15,0.0,207,4926372984665,8,41.0,-426.9512634277344,0.23920001089572906,0,0.0,0.0,,,,,0,,3,,
15956819,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,5,0.0,207,4926363684577,6,44.0,507.01458740234375,0.2240999937057495,0,0.0,0.0,,,,,0,,3,,
15956819,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,24,0.0,207,4926374613840,8,41.1,307.44464111328125,0.24220001697540283,0,0.0,0.0,,,,,0,,3,,
15956819,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,23,0.0,207,4926364076822,10,39.3,751.8900146484375,0.2281000167131424,0,0.0,0.0,,,,,0,,3,,
15956819,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,17,0.0,207,4926375430037,24,30.8,-488.1184387207031,0.6042999625205994,0,0.0,0.0,,,,,0,,3,,
15956820,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,1,0.0,15,339744361872410,9,40.6,433.7022705078125,0.023100001737475395,0,0.0,0.0,,,,,0,,1,,
15956820,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,6,0.0,15,339744365513634,24,30.2,-606.7863159179688,0.38929998874664307,0,0.0,0.0,,,,,0,,1,,
15956820,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,12,0.0,15,339744357988612,13,36.8,-545.9141845703125,0.050700001418590546,0,0.0,0.0,,,,,0,,1,,
15956820,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,13,0.0,15,339744366643828,13,36.6,524.1639404296875,0.34549999237060547,0,0.0,0.0,,,,,0,,1,,
15956820,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,14,0.0,15,339744368342765,7,42.4,350.5943603515625,0.032600000500679016,0,0.0,0.0,,,,,0,,1,,
15956821,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,15,0.0,15,339744363896318,10,39.6,349.17938232421875,0.2709999978542328,0,0.0,0.0,,,,,0,,1,,
15956821,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,17,0.0,15,339744372349319,8,41.7,282.84796142578125,0.03920000046491623,0,0.0,0.0,,,,,0,,1,,
15956821,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,19,0.0,15,339744374515649,13,36.1,-87.22110748291016,0.35749998688697815,0,0.0,0.0,,,,,0,,1,,
15956821,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,24,0.0,15,339744366297259,11,38.9,-548.6846923828125,0.03189999982714653,0,0.0,0.0,,,,,0,,1,,
15956822,2466200000000,,,-1329687678241532909,0.41135215759277344,23.35979661438614,-7.367686851002042,14.915253036712055,17,30,0.0,15,339744362319673,17,33.8,651.2017822265625,0.03629999980330467,0,0.0,0.0,,,,,0,,1,,
